filenames;BLx;BLy;TLx;TLy;BRx;BRy;TRx;TRy
bg02-datasheet001-f190.jpg;755.429;679.88;820.392;170.066;1243.56;704.179;1224.14;187.984
bg03-paper004-f35.jpg;869.55;902.936;763.152;331.469;1382.94;824.705;1176.31;295.882
bg02-magazine001-f132.jpg;875.385;846.072;814.002;211.19;1365.78;788.385;1255.71;166.913
bg04-patent004-f42.jpg;880.388;293.986;1440.97;522.606;628.02;593.808;1261.27;913.198
bg03-datasheet001-f87.jpg;917.172;778.855;889.534;268.708;1370.37;757.56;1270.26;256.096
bg01-magazine001-f187.jpg;626.353;824.147;702.718;229.346;1157.06;844.583;1136.93;245.183
bg03-letter001-f77.jpg;761.746;780.263;747.411;351.875;1230.62;751.666;1112.86;344.082
bg05-letter001-f49.jpg;736.631;813.395;660.303;192.408;1221.2;775.049;1078.25;210.456
bg02-datasheet003-f133.jpg;838.199;828.393;759.401;239.523;1333.98;760.643;1180.94;200.302
bg02-datasheet003-f182.jpg;850.159;822.662;835.748;324.349;1296.6;799.668;1207.97;309.959
bg01-patent005-f131.jpg;858.453;884.456;783.652;268.097;1348.45;822.194;1211.4;218.568
bg05-letter002-f89.jpg;624.674;805.129;753.184;264.702;1110.36;853.707;1159.88;287.848
bg02-datasheet004-f138.jpg;1087.1;771.136;1023.32;273.413;1514.52;744.705;1387.6;255.991
bg03-tax001-f149.jpg;869.485;814.993;746.265;256.802;1315.54;757.387;1131.23;257.349
bg04-magazine002-f80.jpg;702.838;442.149;1283.63;276.16;838.658;849.928;1503.39;625.811
bg04-paper002-f101.jpg;761.066;265.551;1361.4;330.459;728.292;695.939;1392.0;743.057
bg02-datasheet002-f178.jpg;941.097;690.034;908.089;250.509;1354.88;674.901;1255.4;245.3
bg02-paper003-f190.jpg;876.77;705.874;874.959;296.792;1345.9;699.51;1240.44;293.391
bg02-letter002-f146.jpg;995.754;751.923;892.899;237.057;1437.12;684.174;1269.42;197.746
bg01-letter001-f9.jpg;617.431;919.372;608.014;245.852;1158.29;876.016;1069.88;229.72
bg02-tax002-f114.jpg;905.247;586.758;1005.44;247.901;1304.86;666.947;1328.43;306.983
bg05-patent003-f82.jpg;550.088;735.88;696.489;180.756;1089.48;825.044;1121.72;265.125
bg03-paper001-f82.jpg;873.298;830.788;708.618;275.3;1283.26;706.565;1092.58;184.568
bg03-letter001-f165.jpg;980.931;831.576;873.619;273.655;1381.77;795.635;1228.54;291.837
bg02-paper001-f89.jpg;838.522;745.947;838.234;286.314;1263.05;736.097;1194.3;283.553
bg02-tax003-f75.jpg;1023.68;755.112;873.447;312.568;1420.35;659.528;1210.32;247.151
bg04-patent001-f101.jpg;680.764;339.472;1356.2;334.666;664.095;817.229;1415.69;800.342
bg01-letter002-f167.jpg;766.609;736.91;753.695;153.243;1294.08;715.08;1185.78;150.872
bg04-magazine005-f35.jpg;626.015;323.987;1237.68;421.86;468.733;696.986;1187.75;835.75
bg02-datasheet001-f36.jpg;549.916;765.402;606.172;195.368;1056.23;759.331;1031.45;197.261
bg02-patent004-f120.jpg;963.23;772.893;734.99;364.959;1318.81;627.396;1049.85;265.766
bg02-letter003-f64.jpg;1017.82;745.655;888.62;296.051;1419.24;662.255;1230.53;236.317
bg04-datasheet001-f110.jpg;1529.85;737.273;778.225;712.437;1459.32;282.236;782.96;219.707
bg01-tax003-f29.jpg;1011.93;810.243;825.507;290.197;1425.74;686.868;1190.01;206.529
bg02-letter005-f22.jpg;768.139;713.502;803.596;245.49;1201.94;737.497;1166.55;269.321
bg01-datasheet003-f25.jpg;540.207;851.325;571.69;208.527;1079.04;828.54;1026.29;205.967
bg04-tax001-f79.jpg;621.307;251.544;1295.96;237.024;573.557;721.155;1306.59;737.808
bg03-datasheet004-f57.jpg;818.804;752.483;812.006;227.32;1324.56;737.731;1219.86;226.009
bg05-patent004-f37.jpg;640.8;890.303;782.662;352.407;1193.77;954.671;1210.39;395.265
bg02-patent004-f190.jpg;726.348;687.444;789.726;218.117;1160.07;715.276;1157.17;238.986
bg03-patent003-f102.jpg;908.548;852.117;823.394;205.176;1403.66;787.043;1262.13;177.391
bg01-datasheet005-f45.jpg;578.672;878.448;569.038;241.975;1130.48;825.114;1022.35;214.069
bg03-tax005-f185.jpg;897.54;768.163;858.291;348.019;1302.7;739.129;1190.44;331.841
bg04-patent005-f75.jpg;1301.35;706.014;622.829;584.698;1361.4;304.848;760.831;224.64
bg04-paper003-f52.jpg;1371.66;731.037;671.214;551.154;1507.82;311.732;876.443;213.804
bg02-datasheet005-f17.jpg;688.097;741.589;749.424;301.037;1096.39;780.284;1097.82;338.652
bg01-patent004-f187.jpg;995.875;860.128;915.287;212.541;1497.8;808.51;1356.86;184.51
bg02-letter005-f41.jpg;866.609;802.422;821.956;360.308;1288.38;767.903;1167.75;337.86
bg02-datasheet005-f24.jpg;700.654;706.029;788.452;281.536;1100.11;766.744;1130.23;333.767
bg02-tax004-f38.jpg;811.822;663.998;846.498;233.689;1219.29;670.404;1191.25;233.401
bg02-letter002-f72.jpg;978.104;793.528;902.093;279.278;1413.19;744.517;1272.06;255.162
bg01-paper004-f69.jpg;820.949;792.571;743.289;271.753;1275.49;726.347;1127.2;234.129
bg03-tax002-f113.jpg;914.425;774.867;784.0;213.567;1339.8;715.525;1161.87;208.933
bg04-paper003-f139.jpg;1372.34;771.57;663.934;681.514;1364.7;406.909;767.607;339.271
bg04-paper002-f91.jpg;717.641;284.306;1304.95;353.4;685.84;691.753;1342.09;744.531
bg01-datasheet002-f153.jpg;823.521;820.458;753.572;195.749;1359.12;767.336;1198.11;178.557
bg02-datasheet001-f98.jpg;940.758;762.504;853.388;164.926;1438.4;716.058;1277.72;155.275
bg03-datasheet005-f145.jpg;532.149;810.623;633.374;325.676;1037.79;832.424;1024.73;351.664
bg02-tax004-f12.jpg;750.653;801.184;772.516;359.444;1170.38;806.872;1118.18;369.591
bg03-datasheet004-f8.jpg;758.157;869.485;712.361;187.537;1349.89;814.695;1194.52;168.847
bg05-paper001-f39.jpg;820.583;895.655;809.134;316.012;1325.21;833.775;1227.3;234.659
bg01-magazine005-f108.jpg;862.891;854.155;733.659;239.242;1358.22;750.682;1158.17;186.952
bg02-datasheet002-f46.jpg;938.847;779.759;754.121;261.999;1372.36;657.123;1131.64;189.755
bg04-datasheet003-f139.jpg;1440.38;722.266;690.493;779.692;1354.88;263.655;695.5;322.575
bg01-letter002-f47.jpg;495.806;801.823;520.077;215.609;1065.25;741.932;968.307;181.304
bg04-patent002-f9.jpg;747.275;291.107;1330.71;383.14;632.129;660.142;1296.08;782.232
bg03-magazine003-f7.jpg;742.199;887.832;667.53;271.823;1225.12;812.96;1094.93;229.692
bg02-magazine002-f1.jpg;726.027;806.764;649.664;311.49;1150.84;731.249;1014.42;266.225
bg03-letter005-f176.jpg;669.128;764.298;784.705;401.129;1082.96;803.714;1111.82;427.096
bg05-tax003-f15.jpg;777.645;880.305;687.332;270.342;1289.17;783.94;1118.8;205.684
bg03-patent002-f172.jpg;1083.64;728.153;856.387;266.905;1449.28;596.595;1186.01;180.268
bg05-tax004-f55.jpg;733.025;760.148;777.739;164.177;1241.69;798.376;1202.98;216.436
bg03-patent001-f126.jpg;1044.98;850.702;858.44;253.624;1511.49;732.984;1266.91;183.008
bg01-patent002-f47.jpg;593.581;802.867;718.815;302.437;1044.71;848.571;1096.81;328.46
bg04-datasheet002-f58.jpg;1564.48;685.221;828.707;715.338;1465.75;270.873;826.995;294.276
bg04-letter001-f40.jpg;756.298;393.465;1363.03;391.626;704.509;768.534;1430.15;775.348
bg04-paper003-f37.jpg;1352.95;761.471;584.109;634.305;1356.33;384.076;724.174;288.482
bg04-paper002-f113.jpg;770.253;292.673;1392.82;342.148;688.429;702.507;1371.25;781.291
bg03-datasheet005-f6.jpg;722.063;870.546;644.084;225.628;1222.25;793.724;1087.08;188.558
bg02-letter001-f109.jpg;659.321;757.3;661.301;215.285;1127.75;734.436;1059.75;205.848
bg05-tax001-f53.jpg;813.49;847.193;702.257;243.938;1318.33;745.414;1134.78;173.681
bg01-datasheet005-f154.jpg;965.729;881.474;848.29;231.666;1468.81;802.426;1286.81;185.715
bg02-letter002-f119.jpg;857.644;695.619;851.556;300.428;1313.0;691.229;1206.91;305.496
bg03-patent003-f46.jpg;658.839;781.329;710.599;287.231;1154.1;773.784;1102.75;286.043
bg01-tax001-f143.jpg;596.263;837.354;649.524;259.428;1079.09;827.176;1064.73;238.436
bg02-letter001-f72.jpg;1218.52;798.092;1147.92;239.782;1685.68;775.469;1545.89;226.645
bg04-paper004-f63.jpg;798.24;178.646;1503.97;274.997;710.916;669.289;1476.47;772.465
bg03-letter004-f23.jpg;1028.32;887.852;816.789;346.191;1436.99;786.376;1179.07;313.014
bg03-magazine001-f42.jpg;623.737;735.653;656.018;264.601;1049.48;713.401;1014.1;247.092
bg05-datasheet003-f63.jpg;856.808;887.838;775.745;300.003;1345.94;831.593;1187.0;275.102
bg03-letter001-f163.jpg;961.475;832.109;855.896;266.663;1360.84;795.695;1211.67;288.505
bg03-datasheet001-f123.jpg;619.021;692.929;757.267;163.374;1096.92;768.935;1161.55;223.905
bg05-letter003-f5.jpg;884.206;852.94;802.844;195.915;1380.65;808.006;1240.3;198.612
bg01-paper003-f8.jpg;682.003;785.628;668.735;308.277;1109.41;749.002;1027.67;289.473
bg02-datasheet004-f52.jpg;796.536;763.829;808.517;238.693;1239.06;764.267;1189.83;246.136
bg01-paper003-f10.jpg;672.859;789.374;658.879;313.648;1101.85;752.151;1017.94;295.15
bg04-letter003-f90.jpg;680.369;383.216;1324.73;219.93;838.699;889.789;1517.22;662.035
bg03-letter005-f14.jpg;939.646;817.974;832.932;268.236;1387.28;760.433;1217.86;250.279
bg02-datasheet004-f190.jpg;570.84;699.983;650.844;228.713;1002.62;721.484;1013.66;249.912
bg05-letter002-f72.jpg;717.847;849.51;710.727;202.587;1228.75;853.607;1139.77;259.621
bg04-tax005-f115.jpg;661.061;252.71;1273.89;355.385;553.03;646.252;1257.3;758.456
bg02-datasheet003-f139.jpg;807.854;805.469;776.317;227.256;1304.62;769.524;1195.4;210.33
bg02-tax004-f181.jpg;1134.49;719.729;810.74;312.071;1467.07;541.177;1120.0;192.065
bg01-tax002-f153.jpg;605.789;749.477;692.886;186.164;1103.53;783.825;1110.31;214.55
bg01-letter004-f54.jpg;747.006;875.84;727.585;278.932;1247.51;847.628;1143.09;283.058
bg03-magazine001-f13.jpg;755.449;838.842;727.113;297.013;1228.96;799.475;1121.33;280.655
bg01-datasheet003-f38.jpg;555.793;807.761;594.655;182.275;1093.4;795.534;1045.15;184.733
bg03-letter001-f29.jpg;824.264;841.964;739.297;212.368;1343.41;775.66;1178.65;191.56
bg02-letter004-f42.jpg;841.361;788.239;834.291;292.561;1297.75;770.103;1211.43;278.287
bg04-datasheet004-f3.jpg;602.417;327.798;1249.45;257.622;626.169;776.413;1371.83;679.89
bg02-magazine003-f26.jpg;799.901;715.293;766.68;275.082;1213.38;691.168;1112.29;270.399
bg01-letter004-f145.jpg;774.009;858.994;763.696;155.27;1388.66;831.659;1253.77;164.114
bg02-patent001-f20.jpg;881.027;717.999;888.898;298.501;1274.11;720.482;1219.66;305.127
bg04-patent005-f78.jpg;1319.21;674.01;647.422;572.295;1371.32;281.563;775.405;219.095
bg01-paper001-f155.jpg;728.109;771.343;760.126;216.607;1203.9;779.423;1163.32;232.662
bg01-patent003-f158.jpg;901.311;788.959;828.629;214.584;1389.26;737.189;1238.99;189.51
bg04-letter002-f81.jpg;1596.72;707.456;905.799;818.793;1446.41;279.418;822.57;352.983
bg04-paper001-f45.jpg;1218.05;824.234;553.907;621.59;1309.86;476.454;749.645;330.828
bg03-letter003-f32.jpg;1014.88;880.742;868.819;319.391;1457.45;788.476;1253.74;263.562
bg04-datasheet001-f61.jpg;1295.7;746.704;562.687;611.856;1342.72;312.783;692.819;200.12
bg05-paper002-f69.jpg;732.299;886.605;695.499;240.143;1263.39;823.392;1149.57;193.725
bg01-tax005-f36.jpg;676.684;765.739;659.838;188.95;1168.99;724.776;1079.08;168.616
bg01-patent001-f16.jpg;852.392;904.808;732.248;358.267;1320.62;810.348;1121.72;306.858
bg04-tax005-f90.jpg;642.869;215.263;1262.48;336.452;581.294;680.201;1269.48;762.702
bg02-magazine001-f72.jpg;904.454;721.319;863.233;283.676;1317.95;688.219;1205.73;266.619
bg01-paper004-f139.jpg;680.975;789.079;770.554;151.283;1291.42;814.315;1253.46;164.093
bg03-magazine002-f161.jpg;807.884;788.583;786.72;248.762;1237.29;771.713;1160.22;257.287
bg04-letter003-f3.jpg;693.325;290.881;1363.78;212.301;802.483;800.622;1549.06;655.889
bg02-paper001-f258.jpg;929.447;785.897;841.768;274.439;1362.98;725.157;1213.54;239.28
bg01-patent004-f168.jpg;670.538;866.877;612.169;203.742;1202.39;797.857;1073.88;161.664
bg04-datasheet003-f16.jpg;1316.62;732.361;560.784;760.941;1238.59;298.727;585.271;308.807
bg04-paper004-f62.jpg;796.162;186.233;1498.23;280.325;706.827;670.427;1469.03;776.365
bg04-tax005-f106.jpg;628.167;279.427;1241.96;412.624;545.218;729.266;1249.82;834.865
bg05-paper002-f53.jpg;838.674;950.429;654.763;215.239;1363.22;804.487;1138.37;139.068
bg04-datasheet004-f63.jpg;712.732;299.601;1347.23;234.697;838.765;753.022;1569.41;616.078
bg02-tax005-f106.jpg;767.906;765.75;705.154;315.645;1174.21;706.609;1053.29;278.806
bg01-datasheet002-f107.jpg;577.139;788.298;662.757;215.06;1103.7;807.918;1091.41;236.778
bg01-magazine003-f13.jpg;940.777;828.422;656.695;380.717;1270.94;654.789;972.419;270.827
bg03-letter005-f89.jpg;707.122;778.032;699.565;219.404;1164.21;749.782;1098.88;202.535
bg01-datasheet001-f13.jpg;682.192;880.896;684.916;208.781;1227.67;854.971;1153.38;195.127
bg03-tax003-f125.jpg;754.34;796.394;825.776;201.305;1245.48;831.458;1254.08;223.008
bg01-magazine001-f70.jpg;981.257;817.622;824.377;283.166;1409.44;725.147;1195.38;234.213
bg02-magazine004-f106.jpg;830.215;703.285;899.204;312.808;1264.84;747.513;1246.1;343.301
bg03-patent004-f99.jpg;848.13;784.827;806.233;281.797;1322.98;744.816;1191.68;263.845
bg01-magazine001-f188.jpg;627.26;823.008;705.432;229.489;1157.53;845.685;1139.71;246.893
bg01-magazine003-f85.jpg;722.664;808.21;812.758;278.274;1205.25;864.61;1202.58;330.981
bg02-patent005-f153.jpg;829.285;553.185;1075.19;262.105;1213.62;736.873;1397.9;391.948
bg04-letter005-f58.jpg;592.924;333.514;1227.56;382.294;481.899;736.17;1228.1;804.228
bg02-tax004-f138.jpg;969.379;762.359;857.725;299.698;1383.46;695.804;1208.12;257.955
bg01-patent004-f100.jpg;934.587;781.484;845.147;225.829;1371.46;722.356;1231.11;193.823
bg01-datasheet005-f33.jpg;712.212;864.792;685.7;228.773;1252.16;823.106;1133.23;212.463
bg01-magazine004-f132.jpg;515.571;837.098;608.27;151.691;1116.54;847.442;1100.97;166.896
bg01-datasheet003-f143.jpg;743.935;750.371;751.496;150.531;1251.61;740.213;1182.96;156.502
bg01-tax003-f38.jpg;937.191;845.192;806.57;310.57;1369.04;759.338;1178.81;257.841
bg04-letter001-f89.jpg;797.434;434.555;1376.39;330.433;936.165;874.637;1576.49;707.732
bg03-magazine002-f125.jpg;700.203;538.386;899.101;185.253;1091.64;653.613;1228.15;267.229
bg04-magazine003-f116.jpg;578.945;303.669;1274.71;284.293;626.183;837.187;1399.6;753.09
bg05-letter001-f91.jpg;721.917;860.638;749.785;292.042;1217.72;810.264;1157.62;206.626
bg02-letter005-f103.jpg;810.722;618.348;902.283;228.437;1258.43;706.374;1257.37;296.933
bg01-magazine002-f122.jpg;730.239;860.364;713.765;287.036;1210.15;830.701;1120.1;275.479
bg02-tax005-f94.jpg;859.845;775.79;741.807;336.069;1245.08;685.772;1076.65;277.314
bg04-datasheet001-f30.jpg;1444.52;768.215;691.766;761.286;1380.52;320.836;708.783;285.094
bg02-magazine004-f130.jpg;812.071;531.015;900.948;152.759;1212.53;575.935;1235.38;183.676
bg03-magazine002-f218.jpg;868.917;823.539;747.422;274.096;1280.89;747.665;1118.17;245.074
bg02-letter003-f9.jpg;813.698;868.072;631.152;380.604;1206.78;732.415;981.034;292.216
bg01-letter005-f23.jpg;604.73;740.759;767.551;268.915;1045.53;820.307;1135.29;321.29
bg05-tax002-f11.jpg;543.907;794.717;765.821;229.9;1071.43;923.486;1203.3;313.392
bg05-paper001-f32.jpg;786.363636364;834.090909091;784.090909091;278.409090909;1286.36363636;771.590909091;1196.59090909;194.318181818
bg04-tax004-f108.jpg;1396.25;816.609;658.669;613.3;1523.3;289.128;806.001;132.717
bg02-paper003-f32.jpg;842.06;729.428;761.849;226.779;1248.24;689.502;1119.59;218.923
bg04-tax003-f93.jpg;1339.35;632.883;661.276;644.181;1300.58;203.828;673.464;204.571
bg05-patent003-f9.jpg;740.319;754.657;887.804;202.522;1233.78;860.585;1301.77;285.116
bg03-tax005-f11.jpg;740.185;829.124;734.143;287.318;1201.04;806.131;1123.93;281.223
bg01-letter004-f108.jpg;587.764;801.501;663.509;242.604;1107.36;804.521;1080.97;251.944
bg01-paper002-f137.jpg;984.122;789.922;626.956;353.435;1317.9;549.17;949.366;173.042
bg02-letter002-f126.jpg;903.967;656.92;894.093;247.348;1345.62;655.353;1248.29;254.105
bg02-tax001-f70.jpg;666.426;750.123;615.311;378.788;1021.48;699.108;920.738;352.656
bg02-magazine001-f151.jpg;1040.26;838.093;957.656;191.366;1534.65;778.517;1405.46;146.196
bg05-letter004-f27.jpg;929.493;852.968;788.683;242.348;1407.66;748.123;1201.09;185.806
bg03-patent001-f7.jpg;846.487;811.209;804.624;412.736;1326.78;785.721;1165.94;404.386
bg03-patent003-f94.jpg;898.916;851.07;827.426;209.435;1389.55;794.978;1262.65;187.696
bg03-tax005-f35.jpg;775.216;892.483;773.608;441.738;1212.22;875.006;1121.64;439.186
bg04-magazine005-f91.jpg;686.994;231.05;1381.34;246.954;654.813;722.581;1415.39;735.958
bg02-letter003-f104.jpg;858.773;677.851;851.402;262.042;1332.25;673.931;1222.62;261.932
bg05-datasheet003-f90.jpg;642.952;789.736;665.61;208.948;1193.84;744.584;1106.81;164.424
bg02-magazine004-f143.jpg;839.993;678.295;872.504;229.286;1263.19;697.867;1226.63;245.299
bg04-patent004-f30.jpg;805.01;271.316;1406.46;455.323;598.683;627.375;1299.21;878.788
bg03-datasheet005-f114.jpg;762.541;895.659;681.682;333.072;1281.27;818.564;1094.49;304.483
bg04-datasheet003-f129.jpg;1457.77;704.862;707.976;734.029;1381.17;244.253;713.319;267.486
bg03-datasheet002-f159.jpg;834.028;775.314;757.774;226.923;1288.49;712.106;1151.01;187.721
bg04-magazine003-f167.jpg;756.509;432.948;1325.35;297.381;775.861;797.767;1451.55;655.592
bg01-datasheet005-f126.jpg;763.289;785.485;728.056;139.733;1297.1;750.439;1183.81;124.323
bg02-patent004-f90.jpg;1007.67;699.595;744.318;274.659;1356.82;541.293;1066.01;165.211
bg01-datasheet001-f114.jpg;987.872;838.848;881.821;186.736;1499.57;773.536;1326.52;154.955
bg02-datasheet003-f112.jpg;831.568;784.024;825.584;285.173;1269.17;772.731;1194.01;284.061
bg01-paper003-f173.jpg;1032.36;741.658;873.387;258.33;1433.91;646.826;1223.39;195.314
bg04-magazine004-f39.jpg;1428.25;649.184;717.784;710.047;1331.89;272.467;721.584;327.001
bg05-datasheet002-f81.jpg;667.351;780.525;713.15;241.5;1175.94;773.65;1126.46;235.479
bg04-patent003-f60.jpg;1364.55;843.164;652.883;825.949;1360.82;352.175;720.659;384.496
bg03-paper005-f110.jpg;748.054;707.128;930.402;267.016;1204.87;806.331;1305.44;326.996
bg02-patent004-f119.jpg;977.397;763.651;732.116;355.007;1322.53;610.909;1043.31;250.301
bg02-magazine001-f95.jpg;885.287;727.375;834.439;195.956;1333.33;687.523;1219.55;177.319
bg03-tax004-f45.jpg;805.401;741.205;812.808;257.247;1250.84;746.658;1179.28;272.653
bg05-paper001-f60.jpg;931.018;925.216;729.922;286.093;1403.29;770.589;1160.58;181.494
bg03-letter002-f143.jpg;847.658;784.56;782.032;283.579;1257.2;734.363;1140.72;255.303
bg01-patent005-f64.jpg;648.354;847.892;722.576;246.958;1137.14;885.483;1152.77;262.696
bg02-paper004-f161.jpg;800.563;749.577;854.636;306.61;1216.56;764.307;1203.29;313.212
bg05-tax004-f73.jpg;674.82;718.516;832.905;152.419;1156.86;789.25;1263.33;160.085
bg02-paper004-f82.jpg;859.666;652.488;887.778;259.133;1267.16;663.561;1222.97;267.595
bg02-magazine004-f61.jpg;914.608;758.618;822.018;302.641;1334.01;704.578;1171.98;274.809
bg02-patent003-f59.jpg;855.946;813.687;782.684;244.206;1238.58;798.127;1134.67;286.652
bg01-magazine001-f91.jpg;814.087;853.397;728.931;276.165;1298.49;783.281;1135.35;240.903
bg02-datasheet002-f64.jpg;841.646;807.178;755.949;278.673;1306.4;745.92;1144.86;250.754
bg02-paper004-f32.jpg;871.905;722.853;905.034;286.778;1271.13;752.591;1243.05;315.461
bg01-letter005-f56.jpg;820.027;875.19;692.1;288.139;1307.01;762.618;1105.81;214.957
bg03-datasheet001-f122.jpg;615.436;698.964;748.79;164.008;1097.04;771.17;1156.16;222.268
bg04-patent005-f63.jpg;1361.25;690.932;654.024;661.666;1350.21;267.929;723.556;261.379
bg03-magazine002-f149.jpg;812.749;704.893;816.94;225.569;1227.49;711.17;1172.8;241.635
bg01-datasheet003-f127.jpg;643.627;759.356;707.406;157.868;1171.57;778.917;1146.98;183.6
bg04-paper004-f96.jpg;711.913;276.504;1353.92;451.818;612.719;751.569;1359.17;902.191
bg03-datasheet002-f184.jpg;747.857;857.251;668.091;228.126;1241.03;773.864;1106.3;166.148
bg03-letter002-f171.jpg;712.616;825.057;680.542;242.532;1178.96;779.506;1092.68;207.536
bg01-magazine002-f75.jpg;815.948;841.642;730.024;278.677;1278.73;771.527;1128.04;240.931
bg05-datasheet005-f25.jpg;660.202;728.086;863.906;257.055;1118.3;843.676;1245.07;329.91
bg01-magazine004-f119.jpg;604.571;842.56;690.007;187.749;1180.48;863.647;1163.16;207.032
bg01-patent004-f149.jpg;405.264;782.553;436.743;169.268;915.437;747.34;876.004;146.425
bg01-letter003-f168.jpg;836.275;821.46;789.595;298.041;1297.31;780.009;1172.64;282.144
bg03-patent003-f118.jpg;864.697;868.271;811.456;256.238;1368.82;822.975;1238.83;239.15
bg01-tax001-f136.jpg;702.876;820.305;762.879;259.471;1175.48;829.404;1171.42;245.281
bg03-letter005-f131.jpg;781.105;810.885;822.274;315.796;1218.88;805.892;1193.09;297.844
